,id,price_area,area,zipcode_price,condition,max_price_buy,min_price_sell,gross_profit,lat,long,road,house_number,city,county,state,neighbourhood
2411,1774000050,220.41284403669724,2180,247.51201250344914,4,480500.0,762353.6598453089,281853.65984530887,47.7476,-122.086,Northeast 165th Street,NA,NA,King County,Washington,
2412,1725800280,210.73446327683615,1770,292.79588004303434,4,373000.0,618975.2192322003,245975.2192322003,47.5546,-122.377,36th Avenue Southwest,5236,Seattle,King County,Washington,High Point
2413,4310701330,340.1639344262295,1220,369.7990484066329,4,415000.0,426638.28670242056,11638.286702420563,47.6981,-122.341,Interlake Avenue North,9509,Seattle,King County,Washington,Licton Springs
2414,2600130020,295.8174904942966,2630,299.0914758506965,4,778000.0,919720.2410060378,141720.2410060378,47.5481,-122.156,Forest Drive Southeast,NA,Bellevue,King County,Washington,
2415,428000225,182.30769230769232,1300,215.53612655026214,4,237000.00000000003,454614.56779766124,217614.5677976612,47.511,-122.172,126th Avenue Southeast,10241,NA,King County,Washington,Glencoe
2416,8074200080,213.28671328671328,1430,215.53612655026214,4,305000.0,500076.02457742736,195076.02457742736,47.4903,-122.178,Kirkland Avenue Northeast,479,NA,King County,Washington,Highlands Park
2417,7696630170,133.4622823984526,2068,151.34796637948654,4,276000.0,723186.8663119719,447186.8663119719,47.3318,-122.281,42nd Place South,30029,NA,King County,Washington,
2418,2162000190,326.8867924528302,2120,387.29252438969064,4,693000.0,741371.4490238783,48371.44902387832,47.5574,-122.214,East Mercer Highland Drive,NA,NA,King County,Washington,
2419,5561000420,144.54277286135692,3390,251.57228867661547,4,489999.99999999994,1185494.9114108244,695494.9114108244,47.461,-121.992,Southeast 158th Street,26044,NA,King County,Washington,
2420,984000130,169.27083333333334,1920,178.20436170206634,4,325000.0,671430.7462857766,346430.7462857766,47.4315,-122.169,Southeast 190th Place,12735,NA,King County,Washington,Boulevard Place
2421,8651200080,357.35735735735733,3330,387.29252438969064,4,1190000.0,1164512.7005893937,-25487.29941060627,47.5485,-122.214,93rd Avenue Southeast,6060,NA,King County,Washington,
2422,425079001,154.78328173374612,3230,223.08451167083297,4,499950.0,1129542.349220343,629592.3492203429,47.682,-121.913,Northeast Stillwater Hill Road,NA,NA,King County,Washington,
2423,5104200470,160.2941176470588,2720,207.24234574313533,4,435999.99999999994,951193.5572381836,515193.5572381836,47.4778,-122.146,Southeast 139th Place,14515,NA,King County,Washington,
2424,3975400190,259.6938775510204,1960,369.7990484066329,4,509000.0,685418.886833397,176418.88683339697,47.6545,-122.344,Midvale Avenue North,3915,Seattle,King County,Washington,
2425,9541600255,296.67315175097275,2570,314.92923109821106,4,762450.0,898738.0301846073,136288.03018460725,47.5956,-122.172,126th Avenue Southeast,1708,Bellevue,King County,Washington,Woodridge
2426,7305300470,189.56043956043956,1820,246.51903334038647,4,345000.0,636460.3949167258,291460.3949167258,47.7538,-122.327,3rd Avenue Northeast,17229,NA,King County,Washington,
2427,4122900190,398.3431952662722,3380,475.4356109509919,4,1346400.0,1181997.8762739194,-164402.12372608064,47.6395,-122.211,Northeast 32nd Street,9702,NA,King County,Washington,
2428,9265700005,227.01149425287358,1740,292.9187453584884,4,395000.0,608484.1138214851,213484.11382148508,47.762,-122.362,Northwest 183rd Street,366,NA,King County,Washington,
2429,7784400130,155.40625,3200,225.49143113532367,4,497300.0,1119051.2438096276,621751.2438096276,47.492,-122.364,Marine View Drive Southwest,12271,NA,King County,Washington,Seola Beach
2430,8041100010,207.14285714285714,1820,251.57228867661547,4,377000.0,636460.3949167258,259460.3949167258,47.4616,-121.98,Southeast 156th Street,27021,NA,King County,Washington,
2431,1592300010,167.5977653631285,3580,246.51903334038647,4,600000.0,1251938.579012021,651938.579012021,47.7646,-122.302,Northeast 188th Street,2538,NA,King County,Washington,
2432,8651442910,144.73684210526315,1710,164.37751700790727,4,247500.0,597993.0084107697,350493.00841076975,47.3634,-122.09,188th Avenue Southeast,26638,NA,King County,Washington,Covington Woods
2433,7016200460,212.7659574468085,2350,225.9872354469397,4,500000.0,821803.2571726954,321803.25717269536,47.7407,-122.183,118th Place Northeast,15516,NA,King County,Washington,
2434,8155500020,212.0,2500,301.7177311724625,4,530000.0,874258.7842262717,344258.7842262717,47.6225,-122.108,173rd Avenue Northeast,1406,Bellevue,King County,Washington,Bretton Wood
2435,2229900020,190.44973544973544,1890,253.9714533761577,4,359950.0,660939.6408750614,300989.6408750614,47.7676,-122.339,North 192nd Street,1639,NA,King County,Washington,
2436,626400020,210.31518624641834,3490,244.2783502295297,4,734000.0,1220465.2627798752,486465.2627798752,47.7406,-122.07,Northeast 155th Street,19960,NA,King County,Washington,
2437,1471701470,206.33802816901408,1420,207.24234574313533,4,293000.0,496578.9894405223,203578.98944052227,47.4608,-122.065,206th Avenue Southeast,15715,NA,King County,Washington,
2438,5198600010,107.78443113772455,1670,151.17409095919788,4,180000.0,584004.8678631495,404004.8678631495,47.3139,-122.212,6th Place Northeast,1305,NA,King County,Washington,
2439,2523069134,199.59677419354838,2480,251.57228867661547,4,495000.0,867264.7139524615,372264.7139524615,47.4579,-121.981,Southeast 160th Street,26919,NA,King County,Washington,
2440,7996720050,211.0655737704918,2440,253.9714533761577,4,515000.0,853276.5734048411,338276.5734048411,47.7152,-122.342,Stone Avenue North,NA,Seattle,King County,Washington,
2441,8731982630,139.53488372093022,1720,148.91982870319703,4,240000.0,601490.0435476749,361490.0435476749,47.3192,-122.385,41st Avenue Southwest,31510,NA,King County,Washington,Twin Lakes
2442,3818700190,153.90714285714284,2520,225.14308528697757,4,387845.99999999994,881252.8545000819,493406.8545000819,47.7642,-122.264,61st Avenue Northeast,18676,NA,King County,Washington,
2443,3876300080,221.6326530612245,1960,265.95224836863713,4,434400.0,685418.886833397,251018.88683339697,47.7256,-122.18,Northeast 140th Street,12009,NA,King County,Washington,
2444,1246700050,303.27868852459017,1220,343.16245412587455,4,370000.0,426638.28670242056,56638.28670242056,47.6934,-122.163,Northeast 104th Street,13354,NA,King County,Washington,
2445,1328320280,176.50273224043715,1830,178.20436170206634,4,323000.0,639957.4300536308,316957.43005363084,47.4445,-122.123,163rd Place Southeast,17517,NA,King County,Washington,Fairwood Greens
2446,9477000190,239.247311827957,1860,265.95224836863713,4,445000.0,650448.5354643461,205448.53546434606,47.7332,-122.192,112th Avenue Northeast,14506,NA,King County,Washington,
2447,3298400470,203.4418604651163,2150,301.7177311724625,4,437400.0,751862.5544345937,314462.55443459365,47.6253,-122.119,166th Avenue Northeast,1687,Bellevue,King County,Washington,
2448,2558690130,217.28971962616822,2140,265.95224836863713,4,465000.0,748365.5192976885,283365.5192976885,47.7213,-122.171,Northeast 134th Place,12632,NA,King County,Washington,
2449,3876000440,169.78688524590163,3050,265.95224836863713,4,517849.99999999994,1066595.7167560514,548745.7167560514,47.7249,-122.187,116th Avenue Northeast,13911,NA,King County,Washington,
2450,2391602500,278.5326086956522,1840,348.550974198624,4,512500.0,643454.4651905359,130954.46519053588,47.562,-122.393,48th Avenue Southwest,4530,Seattle,King County,Washington,
2451,4023500352,149.64788732394365,2840,246.51903334038647,4,424999.99999999994,993157.9788810445,568157.9788810445,47.7609,-122.297,Northeast 182nd Street,2961,NA,King County,Washington,
2452,2791500020,146.49122807017545,1710,148.91982870319703,4,250500.00000000003,597993.0084107697,347493.00841076975,47.2917,-122.373,Southwest 346th Place,3030,NA,King County,Washington,
2453,5727500561,187.9,1360,253.9714533761577,4,255544.0,475596.7786190918,220052.77861909178,47.7503,-122.334,North 167th Street,2145,NA,King County,Washington,Meridian Park
2454,9407000920,205.26315789473685,1140,219.34542694353868,4,234000.0,398662.0056071799,164662.0056071799,47.4452,-121.77,428th Place Southeast,17135,NA,King County,Washington,Wilderness Rim
2455,8617000020,230.95238095238096,2100,290.04901987794375,4,485000.0,734377.3787500681,249377.37875006814,47.5947,-122.134,Southeast 18th Street,15418,Bellevue,King County,Washington,
2456,1193000190,280.8988764044944,2670,376.54634504868625,4,750000.0,933708.3815536582,183708.38155365817,47.6499,-122.391,Whalley Place West,3237,Seattle,King County,Washington,
2457,2557000380,111.86770428015564,2570,148.91982870319703,4,287500.0,898738.0301846073,611238.0301846073,47.2986,-122.372,29th Court Southwest,33749,NA,King County,Washington,Twin Lakes
2458,9476200290,150.79365079365078,1260,215.53612655026214,4,190000.0,440626.4272500409,250626.42725004093,47.491,-122.188,Bronson Place Northeast,553,NA,King County,Washington,Highlands Park
2459,6073500190,277.96651583710405,2210,363.53553174214744,4,614306.0,772844.7652560241,158538.76525602408,47.697,-122.39,26th Avenue Northwest,9233,Seattle,King County,Washington,North Beach
2460,5652600427,247.05882352941177,1700,354.14426149917773,4,420000.0,594495.9732738647,174495.9732738647,47.6973,-122.295,Northeast 95th Street,3019,Seattle,King County,Washington,Lavilla
2461,2215901190,171.6216216216216,1480,173.72594528431705,4,254000.0,517561.2002619528,263561.2002619528,47.3542,-122.055,Southeast 277th Street,21438,NA,King County,Washington,Eastwood Forest
2462,6012500170,312.5,2280,405.15436773943867,4,712500.0,797324.0112143598,84824.01121435978,47.6674,-122.279,Northeast 54th Street,4507,Seattle,King County,Washington,Laurelhurst
2463,271200130,127.2189349112426,1690,157.11341446884097,4,215000.0,590998.9381369597,375998.9381369597,47.3444,-122.304,South 287th Street,2226,NA,King County,Washington,
2464,7732410130,269.05829596412553,2230,290.04901987794375,4,599999.9999999999,779838.8355298343,179838.83552983438,47.6594,-122.144,147th Avenue Northeast,NA,Bellevue,King County,Washington,
2465,1556200005,332.15686274509807,2550,367.5141768402908,4,847000.0000000001,891743.9599107971,44743.959910796955,47.6092,-122.294,30th Avenue,805,Seattle,King County,Washington,
2466,1561600095,462.0087336244541,2290,475.4356109509919,4,1058000.0,800821.0463512648,-257178.9536487352,47.5887,-122.201,Southeast 24th Place,10561,Bellevue,King County,Washington,
2467,4025300285,232.51512605042018,1190,246.51903334038647,4,276693.0,416147.1812917053,139454.1812917053,47.7487,-122.303,Northeast 165th Street,2354,NA,King County,Washington,Briarcrest
2468,923049400,133.0935251798561,1390,175.3725318004723,4,184999.99999999997,486087.88402980706,301087.88402980706,47.4969,-122.3,26th Avenue South,11819,NA,King County,Washington,
2469,3668000500,133.33333333333334,1950,155.81424006323968,4,260000.00000000003,681921.8516964919,421921.85169649194,47.2762,-122.148,36th Street Southeast,6115,NA,King County,Washington,
2470,9346900170,263.94849785407723,2330,299.0914758506965,4,615000.0,814809.1868988852,199809.18689888518,47.562,-122.139,Southeast 46th Place,15009,Bellevue,King County,Washington,
2471,7856570190,255.13196480938416,3410,299.0914758506965,4,870000.0,1192488.9816846345,322488.98168463446,47.5559,-122.149,Southeast 52nd Place,NA,Bellevue,King County,Washington,
2472,8835210480,236.9718309859155,1420,265.95224836863713,4,336500.0,496578.9894405223,160078.98944052227,47.7245,-122.163,Northeast 138th Place,13215,NA,King County,Washington,
2473,844000225,157.98816568047337,1690,210.0953556830966,4,267000.0,590998.9381369597,323998.9381369597,47.311,-122.003,4th Avenue,32408,NA,King County,Washington,Lawson Hill Estates
2474,7418700050,215.10791366906474,1390,246.51903334038647,4,299000.0,486087.88402980706,187087.88402980706,47.7758,-122.301,Northeast 203rd Street,2674,NA,King County,Washington,
2475,7984400005,154.5731707317073,1640,157.11341446884097,4,253499.99999999997,573513.7624524342,320013.76245243417,47.3256,-122.298,South 309th Street,2628,NA,King County,Washington,
2476,3211000170,161.39240506329114,1580,207.24234574313533,4,255000.0,552531.5516310037,297531.55163100373,47.481,-122.163,Vashon Avenue Southeast,251,NA,King County,Washington,Heather Downs
2477,1214000050,164.31924882629107,2130,226.19711961913,4,350000.0,744868.4841607835,394868.48416078347,47.4593,-122.343,6th Avenue Southwest,16011,NA,King County,Washington,Five Corners
2478,6146600170,151.5151515151515,660,154.21951345168029,4,99999.99999999999,230804.3190357357,130804.31903573572,47.3881,-122.234,2nd Avenue North,748 1/2,NA,King County,Washington,Downtown
2479,366000095,343.6293436293436,2590,367.5141768402908,4,890000.0,905732.1004584174,15732.100458417437,47.6038,-122.294,30th Avenue,209,Seattle,King County,Washington,
2480,7116000225,125.82781456953643,1510,151.17409095919788,4,190000.0,528052.305672668,338052.30567266804,47.3015,-122.216,K Street Southeast,702,NA,King County,Washington,
2481,2579500101,345.8852867830424,4010,387.29252438969064,4,1387000.0,1402311.0898989397,15311.08989893971,47.5359,-122.213,East Mercer Way,7448,NA,King County,Washington,
2482,3876311650,195.43973941368077,3070,265.95224836863713,4,600000.0,1073589.7870298615,473589.7870298615,47.7316,-122.169,NA,NA,NA,King County,Washington,
2483,3512100050,98.58156028368795,1410,155.156220666326,4,139000.0,493081.9543036172,354081.9543036172,47.3736,-122.188,115th Avenue Southeast,25404,NA,King County,Washington,
2484,6633900050,328.57142857142856,1750,343.16245412587455,4,575000.0,611981.1489583901,36981.14895839011,47.6954,-122.199,Northeast 107th Place,10622,NA,King County,Washington,
2485,9561100080,165.28925619834712,2420,253.9714533761577,4,400000.0,846282.503131031,446282.50313103094,47.7583,-122.343,Stone Avenue North,17848,NA,King County,Washington,Meridian Park
2486,8731960050,96.5814696485623,3130,148.91982870319703,4,302300.0,1094571.9978512921,792271.9978512921,47.3099,-122.384,Southwest 327th Street,4028,NA,King County,Washington,Twin Lakes
2487,2968800825,206.89655172413794,1450,226.19711961913,4,300000.0,507070.09485123755,207070.09485123755,47.4569,-122.354,15th Avenue Southwest,16239,NA,King County,Washington,Gregory Heights
2488,5458800415,354.02298850574715,1740,387.29252438969064,4,616000.0,608484.1138214851,-7515.88617851492,47.5748,-122.237,Southeast 40th Street,7646,NA,King County,Washington,Mercer Heights
2489,7893206305,116.66666666666667,2100,178.42860978855347,4,245000.0,734377.3787500681,489377.37875006814,47.4222,-122.331,South 201st Street,317,NA,King County,Washington,North Hill
2490,2141310020,275.2650176678445,2830,299.0914758506965,4,779000.0,989660.9437441395,210660.9437441395,47.5582,-122.136,Southeast 49th Street,15227,Bellevue,King County,Washington,
2491,3649100346,170.8825396825397,1890,225.14308528697757,4,322968.0,660939.6408750614,337971.6408750614,47.7391,-122.241,75th Avenue Northeast,15315,NA,King County,Washington,
2492,3425059173,310.0358422939068,2790,314.92923109821106,4,865000.0,975672.8031965191,110672.80319651915,47.6033,-122.155,Southeast 7th Street,13835,Bellevue,King County,Washington,
2493,4452300130,338.5,2000,369.7990484066329,4,677000.0,699407.0273810173,22407.02738101734,47.6561,-122.341,North Lucas Place,1330,Seattle,King County,Washington,
2494,6401700010,271.52317880794703,1510,312.2418536044306,4,410000.0,528052.305672668,118052.30567266804,47.5938,-122.315,Sturgus Avenue South,929,Seattle,King County,Washington,Little Saigon
2495,8857320130,262.22222222222223,1800,301.7177311724625,4,472000.0,629466.3246429156,157466.32464291563,47.6104,-122.113,Northeast 2nd Place,17251,Bellevue,King County,Washington,
2496,3438500114,229.8780487804878,1640,231.32695208167445,4,377000.0,573513.7624524342,196513.76245243417,47.5545,-122.356,17th Avenue Southwest,5243,Seattle,King County,Washington,
2497,7140200250,104.71204188481676,1910,155.156220666326,4,200000.0,667933.7111488716,467933.7111488716,47.3693,-122.169,Southeast 259th Place,12920,NA,King County,Washington,Rainier View Estates
2498,5606000255,308.8235294117647,2380,405.15436773943867,4,735000.0,832294.3625834106,97294.36258341058,47.6656,-122.271,Ivanhoe Place Northeast,5041,Seattle,King County,Washington,Hawthorne Hills
2499,5145100460,224.64114832535884,2090,265.95224836863713,4,469500.0,730880.3436131631,261380.3436131631,47.726,-122.221,90th Avenue Northeast,14004,NA,King County,Washington,Simonds Estates
2500,9542100005,304.8780487804878,3690,314.92923109821106,4,1125000.0,1290405.965517977,165405.96551797702,47.5919,-122.176,Southeast 21st Street,12250,Bellevue,King County,Washington,Woodridge
2501,217500005,220.27227722772278,2020,253.9714533761577,4,444950.0,706401.0976548275,261451.09765482752,47.7368,-122.337,Wallingford Avenue North,14854,NA,King County,Washington,Meridian Park
2502,6633900170,340.0,1750,343.16245412587455,4,595000.0,611981.1489583901,16981.148958390113,47.6953,-122.199,Northeast 107th Place,10621,NA,King County,Washington,
2503,8838900167,232.83261802575106,2330,290.04901987794375,4,542500.0,814809.1868988852,272309.1868988852,47.5916,-122.148,144th Avenue Southeast,2202,Bellevue,King County,Washington,
2504,236500050,123.34710743801652,2420,169.00730625434264,4,298500.0,846282.503131031,547782.503131031,47.4322,-122.291,33rd Avenue South,18936,NA,King County,Washington,
2505,6145600780,221.8543046357616,1510,253.9714533761577,4,335000.0,528052.305672668,193052.30567266804,47.7038,-122.348,North 103rd Street,746,Seattle,King County,Washington,
2506,4037000185,191.74757281553397,2060,301.7177311724625,4,395000.0,720389.2382024479,325389.2382024479,47.6028,-122.12,Southeast 9th Street,16458,Bellevue,King County,Washington,
2507,2581900284,297.463768115942,2760,387.29252438969064,4,820999.9999999999,965181.6977858039,144181.69778580405,47.5402,-122.215,93rd Avenue Southeast,6968,NA,King County,Washington,
2508,1222069136,166.66666666666666,3000,173.72594528431705,4,500000.0,1049110.541071526,549110.541071526,47.4032,-121.982,270th Avenue Southeast,22121,NA,King County,Washington,
2509,3751600430,140.4494382022472,1780,151.34796637948654,4,250000.0,622472.2543691054,372472.25436910545,47.2949,-122.269,South 342nd Street,5217,NA,King County,Washington,
2510,7856640460,250.0,3800,299.0914758506965,4,950000.0,1328873.3520239328,378873.35202393285,47.5689,-122.156,Southeast 43rd Street,NA,Bellevue,King County,Washington,
2511,5595900345,132.9479768786127,3460,182.1062945278708,4,459999.99999999994,1209974.1573691599,749974.1573691599,47.2046,-121.996,Lafromboise Street,1449,NA,King County,Washington,
2512,1782500095,279.54545454545456,1320,292.79588004303434,4,369000.0,461608.6380714714,92608.63807147142,47.5265,-122.379,37th Avenue Southwest,8560,Seattle,King County,Washington,High Point
2513,2591840050,156.57649253731344,2680,178.20436170206634,4,419625.0,937205.4166905632,517580.4166905632,47.4395,-122.163,133rd Avenue Southeast,18210,NA,King County,Washington,Forest Estates
2514,1442300005,213.23529411764707,2040,253.9714533761577,4,435000.0,713395.1679286377,278395.1679286377,47.7601,-122.351,Fremont Avenue North,18080,NA,King County,Washington,
2515,3343901440,173.85321100917432,2180,215.53612655026214,4,379000.0,762353.6598453089,383353.65984530887,47.5157,-122.191,Northeast 27th Street,2101,NA,King County,Washington,Kennydale
2516,2212250080,256.32034632034635,2310,299.0914758506965,4,592100.0000000001,807815.116625075,215715.11662507488,47.5473,-122.187,114th Avenue Southeast,6312,Bellevue,King County,Washington,
2517,1133000235,126.7605633802817,3550,282.6698862086409,4,450000.0,1241447.4736013056,791447.4736013056,47.7218,-122.312,15th Avenue Northeast,12722,Seattle,King County,Washington,
2518,3874400380,255.7471264367816,1740,277.84968055579196,4,445000.0,608484.1138214851,163484.11382148508,47.3948,-122.435,79th Place Southwest,NA,NA,King County,Washington,
2519,2201500440,278.2258064516129,1240,299.0914758506965,4,345000.0,433632.35697623075,88632.35697623075,47.5716,-122.138,Southeast Newport Way,NA,Bellevue,King County,Washington,
2520,9412200080,171.875,2560,251.57228867661547,4,440000.0,895240.9950477022,455240.9950477022,47.5225,-122.04,Mount View Southwest,720,NA,King County,Washington,
2521,1657300280,143.7704918032787,3050,155.81424006323968,4,438500.00000000006,1066595.7167560514,628095.7167560514,47.3326,-122.201,Southeast 301st Street,10416,NA,King County,Washington,
2522,5454200080,368.0608365019011,2630,387.29252438969064,4,968000.0,919720.2410060378,-48279.7589939622,47.5459,-122.228,Southeast 64th Street,8314,NA,King County,Washington,
2523,7972601100,181.12244897959184,1960,231.32695208167445,4,355000.0,685418.886833397,330418.886833397,47.53,-122.347,9th Avenue Southwest,8103,Seattle,King County,Washington,Highland Park
2524,984210170,130.8673469387755,1960,178.20436170206634,4,256500.0,685418.886833397,428918.886833397,47.4368,-122.165,131st Avenue Southeast,18504,NA,King County,Washington,Boulevard Place
2525,8081500050,425.88235294117646,4250,475.4356109509919,4,1810000.0,1486239.933184662,-323760.0668153381,47.6377,-122.211,Northeast 30th Place,9698,NA,King County,Washington,
2526,8731801190,137.94871794871796,1950,148.91982870319703,4,269000.0,681921.8516964919,412921.85169649194,47.3127,-122.362,22nd Avenue Southwest,32203,NA,King County,Washington,Twin Lakes
2527,8615800500,310.2836879432624,2820,405.15436773943867,4,875000.0,986163.9086072344,111163.90860723436,47.6688,-122.309,17th Avenue Northeast,5506,Seattle,King County,Washington,
2528,2787311190,141.85393258426967,1780,161.10168036848606,4,252500.00000000003,622472.2543691054,369972.25436910545,47.4093,-122.173,Southeast 215th Street,12605,NA,King County,Washington,Hillshire Terrace
2529,1432700420,171.23287671232876,1460,178.20436170206634,4,250000.0,510567.12998814264,260567.12998814264,47.4511,-122.173,Southeast 169th Place,12614,NA,King County,Washington,
2530,5561400470,171.5542521994135,3410,251.57228867661547,4,585000.0,1192488.9816846345,607488.9816846345,47.459,-122.003,252nd Avenue Southeast,15912,NA,King County,Washington,
2531,8827901350,251.83823529411765,2720,405.15436773943867,4,685000.0,951193.5572381836,266193.55723818357,47.6691,-122.29,35th Avenue Northeast,5518,Seattle,King County,Washington,Ravenna
2532,4337600280,130.11363636363637,1760,226.19711961913,4,229000.00000000003,615478.1840952953,386478.18409529526,47.4783,-122.338,Southwest 139th Street,236,NA,King County,Washington,
2533,7419700010,237.5,2800,343.16245412587455,4,665000.0,979169.8383334243,314169.8383334243,47.6719,-122.163,Northeast 75th Street,13298,NA,King County,Washington,
2534,7574000080,150.635593220339,2360,210.0953556830966,4,355500.0,825300.2923096004,469800.2923096004,47.3299,-122.046,Southeast 304th Street,22224,NA,King County,Washington,
2535,930000470,265.748031496063,2540,292.9187453584884,4,675000.0,888246.924773892,213246.92477389204,47.7175,-122.364,6th Avenue Northwest,12037,Seattle,King County,Washington,
2536,4017600010,208.7135922330097,2060,246.51903334038647,4,429950.0,720389.2382024479,290439.2382024479,47.7712,-122.285,Northeast 195th Place,4328,NA,King County,Washington,
2537,1471701410,204.6764705882353,1700,207.24234574313533,4,347950.0,594495.9732738647,246545.9732738647,47.4611,-122.067,Southeast 157th Street,20411,NA,King County,Washington,
2538,1565100010,141.50943396226415,1590,155.81424006323968,4,225000.0,556028.5867679088,331028.58676790877,47.2917,-122.184,20th Street Southeast,3315,NA,King County,Washington,
2539,1423910670,145.23809523809524,2100,178.20436170206634,4,305000.0,734377.3787500681,429377.37875006814,47.4558,-122.171,126th Place Southeast,16427,NA,King County,Washington,
2540,3543900380,270.54794520547944,1460,354.14426149917773,4,395000.0,510567.12998814264,115567.12998814264,47.6837,-122.32,8th Avenue Northeast,7501,Seattle,King County,Washington,
2541,9543000896,131.66666666666666,1800,151.34796637948654,4,236999.99999999997,629466.3246429156,392466.3246429156,47.2739,-122.249,4th Avenue South,408,NA,King County,Washington,
2542,623039026,232.8519855595668,2770,277.84968055579196,4,645000.0,968678.732922709,323678.73292270896,47.5098,-122.474,Southwest Cowan Road,NA,NA,King County,Washington,
2543,1155620190,240.22346368715083,1790,246.51903334038647,4,430000.0,625969.2895060105,195969.28950601048,47.7709,-122.294,34th Avenue Northeast,19598,NA,King County,Washington,
2544,9492800020,216.83673469387756,1960,244.2783502295297,4,425000.0,685418.886833397,260418.88683339697,47.739,-122.048,Northeast 154th Street,21981,NA,King County,Washington,
2545,943100689,242.5,1340,252.30335060176503,4,324950.0,468602.7083452816,143652.7083452816,47.5644,-121.898,332nd Avenue Southeast,4498,NA,King County,Washington,
2546,8722100825,401.91570881226056,2610,438.63787203584127,4,1049000.0,912726.1707322276,-136273.82926777238,47.638,-122.306,East Blaine Street,1933,Seattle,King County,Washington,Montlake
2547,5700001100,238.68312757201647,2430,312.2418536044306,4,580000.0,849779.5382679361,269779.5382679361,47.5782,-122.292,32nd Avenue South,2801,Seattle,King County,Washington,
2548,7369600080,282.7309236947791,2490,376.54634504868625,4,704000.0,870761.7490893665,166761.74908936652,47.6516,-122.409,Arapahoe Place West,3433,Seattle,King County,Washington,Lawton Park
2549,2822059091,103.64077669902913,2060,155.156220666326,4,213500.0,720389.2382024479,506889.2382024479,47.3722,-122.185,Southeast 256th Place,11712,NA,King County,Washington,
2550,3971701300,187.5,1360,246.51903334038647,4,255000.0,475596.7786190918,220596.77861909178,47.7689,-122.315,15th Avenue Northeast,19217,NA,King County,Washington,
2551,6791000050,246.63677130044843,2230,268.63984611658105,4,550000.0,779838.8355298343,229838.83552983426,47.5791,-122.048,Southeast 33rd Place,21872,NA,King County,Washington,
2552,1338800425,418.7866927592955,5110,438.63787203584127,4,2140000.0,1786984.9549584992,-353015.0450415008,47.6285,-122.304,22nd Avenue East,957,Seattle,King County,Washington,
2553,357000005,297.6190476190476,1680,312.2418536044306,4,499999.99999999994,587501.9030000545,87501.90300005459,47.593,-122.293,31st Avenue South,1107,Seattle,King County,Washington,
2554,446000010,282.5,1800,354.14426149917773,4,508500.0,629466.3246429156,120966.32464291563,47.6868,-122.285,40th Avenue Northeast,8002,Seattle,King County,Washington,Wedgwood
2555,1826049430,234.27672955974842,1590,253.9714533761577,4,372500.0,556028.5867679088,183528.58676790877,47.7358,-122.342,Stone Avenue North,14670,NA,King County,Washington,
2556,2294900010,171.32616487455198,2790,251.57228867661547,4,478000.0,975672.8031965191,497672.80319651915,47.4734,-121.999,Southeast Tiger Mountain Road,25607,NA,King County,Washington,
2557,6354000050,243.08300395256916,2530,247.51201250344914,4,615000.0,884749.8896369869,269749.8896369869,47.7221,-122.12,Northeast 137th Street,16699,NA,King County,Washington,
2558,625049153,293.68932038834953,2060,369.7990484066329,4,605000.0,720389.2382024479,115389.23820244789,47.6798,-122.352,North 70th Street,510,Seattle,King County,Washington,
2559,5561000190,222.08121827411168,1970,251.57228867661547,4,437500.0,688915.921970302,251415.921970302,47.4635,-121.991,Southeast 154th Street,26069,NA,King County,Washington,
2560,8644300170,200.0,3000,280.38632376692135,4,600000.0,1049110.541071526,449110.541071526,47.6373,-122.105,Northeast 30th Place,17600,NA,King County,Washington,
2561,9407100500,177.27272727272728,1540,219.34542694353868,4,273000.0,538543.4110833834,265543.41108338337,47.4451,-121.763,432nd Court Southeast,17199,NA,King County,Washington,Wilderness Rim
2562,5530000050,102.58302583025831,2710,151.34796637948654,4,278000.0,947696.5221012784,669696.5221012784,47.3073,-122.272,46th Place South,32822,NA,King County,Washington,
2563,6117500980,214.83253588516746,2090,226.19711961913,4,449000.0,730880.3436131631,281880.3436131631,47.4333,-122.347,Marine View Drive Southwest,18920,NA,King County,Washington,
2564,2008000420,114.95901639344262,2440,178.42860978855347,4,280500.0,853276.5734048411,572776.5734048411,47.4118,-122.314,15th Avenue South,21205,NA,King County,Washington,Des Moines Creek
2565,7511200190,225.68093385214007,2570,268.40018565787614,4,580000.0,898738.0301846073,318738.03018460725,47.6555,-122.042,Northeast 54th Street,22223,NA,King County,Washington,
2566,2739200050,169.3548387096774,1860,207.24234574313533,4,315000.0,650448.5354643461,335448.53546434606,47.4913,-122.143,Nile Avenue Northeast,558,NA,King County,Washington,Shamrock Heights
2567,5456000280,259.49367088607596,3160,387.29252438969064,4,820000.0,1105063.1032620075,285063.10326200747,47.5735,-122.208,Mercerwood Drive,9848,NA,King County,Washington,
2568,5490210670,217.3671497584541,2070,280.38632376692135,4,449950.0,723886.2733393529,273936.2733393529,47.6958,-122.12,165th Place Northeast,10707,NA,King County,Washington,Education Hill
2569,7575500080,142.25352112676057,1420,182.1062945278708,4,202000.00000000003,496578.9894405223,294578.9894405223,47.1948,-121.999,Johnson Street,411,NA,King County,Washington,
2570,5592900285,165.39923954372622,2630,215.53612655026214,4,434999.99999999994,919720.2410060378,484720.24100603786,47.4841,-122.19,Monterey Place Northeast,152,NA,King County,Washington,Liberty Ridge
2571,1246700103,268.51851851851853,2700,343.16245412587455,4,725000.0,944199.4869643734,219199.48696437338,47.6934,-122.161,Northeast 104th Street,13552,NA,King County,Washington,
